Id,Text
"883025","Да плевать мне и на это сообщество, и на общество в целом. Здесь есть вопрос, я дал ответ. Все. Не нравится? Удаляйте коммент."
"835669","@Vadizar, вообще-то в вопросе сказано, что input должен занимать 90% оставшегося пространства. Даже картинка с разметкой есть. Никаких концов блока. А в твоём говнокоде инпут вообще уходит за границу блока вправо."
"843264","Поздравляем, вы нашли никому не известную и никому не нужную и не интересную фичу."
"843271","3 вопроса по типу троллинга за 10 минут. Уважаемый или обкурился или это бот."
"860201","кто мигает? что мигает? как мигает? у меня ничего не мигает. что я делаю не так? Странный непонятный вопрос и не менее ужасный непонятный ответ"
"876177","Вот Вы сейчас что-то совсем неправильное написали. Зачем мне `Singleton` для хранения данных в конкретной `Activity`, если я могу хранить их прямо в этой `Activity`? И, если Вы о захвате `Activity` `Fragment`'ом, он может делать абсолютно тоже самое."
"876763","к тому же, в фаерфоксе и ие11 список `<details>` + `<summary>` сразу появляется раскрытым."
"889481","....интересно, сколько тебе лет?"
"902917","Шо вы минусы ставите? А помочь разобраться не? Слабо"
"908308","@Elena во-первых, ненужно мне тыкать, женщина, а во вторых - читай описание вопросов и понимай их суть, а не смотри только на заголовки."
"908919","""не стыдно копировать чужие ответы?"", как говорил мне когда-то Vadizar :)"
"910312","Вы втираете мне какую - то дичь. Я всегда так передавал данные и нормально передавалось.

Не верите? создайте проект с 2 активити и вызовите их.

Проблема кроется в другом. Данный фрагмент находится в контейнере Текущего Активити. Если прописать в фрагменте startactivity Home то запустится Home и в resume будет цифра 2. Но мне это не надо поэтому я прописал `android:launchMode=""singleTop""` В итоге я вообще ничего не получаю. `Мне только  один экземпляр Home нужен`"
"915003","_кешь_? оО надо еще с грузинским акцентом читать для полного впечатления :D"
"932776","@hedgehogues и докапается до каждого, кто дал хоть на каплю не похожий ответ от того, который он хочет видеть"
"938174","Осуществлять проверку, логично же"
"941425","А поиск  в гугле ничего не даёт?"
"970905","@m9_psy, школьники, не хотят думать."
"794763","newList = oldList.Distinct().ToList(); не то, что вам надо?"
"800949","мне 9 лет спасиба за падсказку"
"806672","Я согласен, сколько это будет стоить, по нынешним меркам?"
"806740","И что интересно, то что это вредит людям, комент убрали. нафиг спрашивается хотел помочь... И ещё говорят что это для СО нормально. С таким отношением, да, это вполне нормально."
"811250","@Мелкий Уже написал ответ? Сам? Молодец! А теперь не мешай другим поупражняться в том же)"
"818929","можно начать с учебника русского языка"
"821010","А я думал хуже тех вопросов, что я уже видел - не может быть......"
"821235","class правильнее будет нежели id"
"824184","+1 за слово ""влаживать"""
"832106","Это не биржа фриланса, чтобы делать за Вас всю работу. Покажите свои наработки или действия."
"838917","Речь о дубликате вопроса, а не о качестве ответа. Перед тем, как задавать вопрос, пользуйтесь поиском — изначально ваш вопрос был полной копией уже имеющегося."
"847082","правильный способ - использовать утилиты для конвертирования и запускать их. Или ещё лучше - пользоваться нормальными осями."
"857501","Как минимум почитать документацию по api whatsapp"
"869512","К слову, такое фанатичное отношение к неопределённым неточностям в реализации приведёт (и уже давно начало приводить) тому, что хром за счёт молщихся на него верстальщиков типа VostokSisters станет вторым IE6 и снова загонит веб в тёмные монопольные века. Поэтому, чтобы не допустить этого как только возможно, я молюсь на Firefox и Opera 12 :D"
"881667","даун малолетний комменты удаляет"
"894303","Годлайк ваш гавно, кстати"
"896575","чудесный вопрос"
"897477","@Other упражняйтесь на манекенах и не мучайте, пожалуйста, кота!"
"898115","А без бутстрапа и кучи лишней разметки слабо?"
"917933","Words like violence
Break the silence"
"938096","Одназначно на angular2 + не тратьте время зря, пишите статьи и снимайте обучающее видео. И обязательно подумайте над открытием собственной школы, где Вы будите рассказывать о своем мнении сложившимся за время написания хелловорлд и называть остальных неадекватными, так как java и c# по сранению с миром js просто пустое место."
"939636","https://yandex.ru/search/?lr=213&clid=2051440&win=124&msid=1492513926.83979.22891.27424&text=%D0%B7%D0%B0%D0%BA%D0%B0%D0%B7%D0%B0%D1%82%D1%8C%20%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D1%83%20%D0%BD%D0%B0%20%D1%81%23"
"943239","бебебе бебебе бебебе"
"948026","Нужно почитать ""Основы сети TCP/IP"""
"950868","на отсортированной коллекции любой алгоритм сделает 0 перестановок"
"955982","А гугл отказался отвечать?"
"961360","Либо прочитайте в книге, в ней написано.<br>
Либо забейте, не используйте никак, со временем все поймете если серьезно заняты, единственный минус - люди вас не поймут, если не будете говорить общепринятым языком.<br>"
"962330","Что за кусок кода? Почему половина в комментариях? И да, где вопрос-то? Если вы хотите, чтобы вам задание сделали, то это вам на cyberforum"
"963559","Звучит как универское задание."
"550574","И то и другое — вариант функции, работающей вместо конструктора (и вызывающей внутри себя конструктор). Не парьтесь с конкретными паттернами, делайте то, что подходит в каждой отдельной ситуации."
"551527","@Bezarius Я многократно видел и не только из своего опыта, что очень часто увольняли именно тех, кто умел решать поставленные задачи.:) Потому что те. кто умеет решать задачи, обычно представляет из себя личность, а это очень не нравится некомпетентному начальству.:) Простой пример. Кудрина Медведев уволил только за то, что на каком-то экономическом форуме Кудрин высказал свое личное мнение, не совпадающее с мнением Медведева.:)"
"552680","https://www.google.ru/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=introduction%20tkinter  Первая ссылка из гугла, так же и с другими библиотеками. Еще можно на ютубе поискать туториалы"
"554901","зачем доставать мертвеца из могилы? им же не только писать но и поддерживать придется"
"561687","@Nofate Даже здесь ваше поведение наглядно демонстрирует ваше хамство. Вы удаляете все мои комментарии, и при этом пытаетесь сделать вид, что вы со мной что-то там обсуждаете. Это страшное дело, когда ХАМЬЕ дорывается до власти!"
"565682","Пока бот александер баракин не пришел, советую тебе удалить приветствие. Здесь такое не любят, чувак."
"595664","@Алексей Шиманский И что Ето? Давай ответ, коль написать его хочешь, или молчи вовсе. Не рыба не мясо."
"602850","И? Вам написать код прям тут или что у вас за проблема?"
"605339","Ищите, разрешаем."
"629909","м е р с и . . ."
"652101","`format c:` Здоровый винт - чистый винт :)"
"652250","Сделать всю работу за вас? В чем именно проблема, что подсказать?"
"669515","Восхитительная конструкция case. На говнокод, однозначно!"
"671289","Конечно же есть. А также есть книжки и статьи полезные."
"677003","Хаха, увеличить во даете."
"680028","@Doofy см. [""Кого можно позвать?""](http://meta.ru.stackoverflow.com/questions/2576/%D0%9A%D0%BE%D0%B3%D0%BE-%D0%BC%D0%BE%D0%B6%D0%BD%D0%BE-%D0%BF%D0%BE%D0%B7%D0%B2%D0%B0%D1%82%D1%8C) на Мете."
"684372","Можно. Примените."
"688167","что тебе мешает искать категории по по таблице ? , или тебе религия не позволяет сделать sql запрос к бд"
"692060","Возможный дубликат вопроса: [События javascript после динамического добавления контента](http://ru.stackoverflow.com/questions/236776/%d0%a1%d0%be%d0%b1%d1%8b%d1%82%d0%b8%d1%8f-javascript-%d0%bf%d0%be%d1%81%d0%bb%d0%b5-%d0%b4%d0%b8%d0%bd%d0%b0%d0%bc%d0%b8%d1%87%d0%b5%d1%81%d0%ba%d0%be%d0%b3%d0%be-%d0%b4%d0%be%d0%b1%d0%b0%d0%b2%d0%bb%d0%b5%d0%bd%d0%b8%d1%8f-%d0%ba%d0%be%d0%bd%d1%82%d0%b5%d0%bd%d1%82%d0%b0)"
"698378","fixed scroll block : так ищите в google , решений вагон и маленькая тележка"
"701990","@strangeqargo А причем здесь вообще многопоточная запись? Прием сообщений от разных клиентов идет не в разные потоки - это просто глупо иметь на каждого клиента отдельный поток. Поэтому и о многопоточной записи глупо было даже задумываться. А про место на диске это вообще просто смешно... Или Вы думаете, что база данных хранит данные в другом месте?"
"714805","@Qwerity лицом на клаву рухнул? Может врача вызвать?"
"716894","А гуглом пользоваться не? http://wp-kama.ru/function/wp_enqueue_script"
"725033","в логах сервера поройся и пришли сюда результаты. и не ""основной"" сервер, а ""боевой"" (или ""продакшен""), надо терминологию индустрии соблюдать"
"726756","@andreycha Вы, блин, без оскорблений умеете вести технические дискуссии, нет? Дайте мне ссылку пожалуйста на статью в серьёзном журнале или книге, где подтверждается ваше утверждение про ""нормальный алгоритм хеширования"". Если ссылки не будет, значит, вы тупое чмо. Ну, если предпочитаете общение на уровне оскорблений."
"914237","Данный вопрос следует закрыть, потому что забыто волшебное слово ""бегом!""."
"943902","@Dmitriy Simushev спроси сначала нужен ли мне сеттер...  Объект должен создаться конструктором(значение свойства придти аргументом) и единственный метод в прототипе это получить значение его единственного свойства... Все!!!"
"627776","И? Предлагаете за вас писать?"
"634595","@АлексейШиманский может мне ещё рефакторинг кода сделать? Я показал суть проблемы. И как её решить примитивным способом. Зачем умничать?"
"640697","Ну так не повторяйте id формы, делов-то =)"
"647696","Да мне и еще раз не проблема написать о том, что **с такими вопросами вам прямиком на передачу Жди Меня**. Можете еще раз удалить, я еще раз напишу."
"647746","Русский, motherf*cker, do you speak it?"
"648214","Чем Вы ране занимались, до сайтов?"
"649853","Какое хорошее Т/З! Разрешите приступить к выполнению?"
"653848","Ошибка в не в том что https или нет , ошибка в том что всё что указано по адрессу https:// atmpl...  не доступно"
"657974","Берёте NDK и пишете на C++, компилируете под все интересные вам архитектуры процессоров. В чём проблема?"
"658795","ну так вроде бы по первой ссылке http://java-sl.com/advanced_rtf_editor_kit.html"
"673436","класс обиделся на вас, от больше не хочет наследоваться :D"
"675525","Конечно есть, и большие."
"675593","Если сейчас отвечать за этого человека на вопросы из собеседования, то очень скоро весь Stack overfolw будет работать вместо него за плюсики а он будет получать зарплату :) Такие , кстати мне уже встречались - что ни спросишь: ""счас, погоди .."" потом на стэке свой вопрос читаешь, хитрозадый, но не долго такое продолжалось"
"680370","За вас погуглить, или как?"
"682846","@ГончаровАлександр вы тролль и не более) Закрыли бы вы свой рот и не писали сюда)Удачи)"
"687740","@metalurgus, не старайтесь казаться умным. У вас это никогда не получится. А способ есть. Установить приложение 2 человеку. И когда 1 делает звонок то 1 отправляет в бд данные. 2 когда будет в сети берет данные и узнает. В чем тут магия?. Просто не старайтесь казаться умным. Смиритесь с тем какой вы и не умничайте. Тут много умных людей. По настоящему умных"
"695414","Вы сами просили `без использования Symbol`, но сами привели ответ именно с ним. Вы сами с собой хотя бы в ладах?"
"696831","Я образно, у Вас вообще странно ключи стоят, надо примерно так: `['one' => [1,2,3,4]]` и т. д."
"705859","@user64675 вашу жлобскую манеру обманывать сервисы, фродить и т.д. можете на какой-нибудь другой сайт унести."
"714798","Бррррррррррр..."
"714884","@Nikita Smith а я посрал, братишка."
"719177","конфигурируйте канвас и будет вам дзен."
"732213","@iMacrosSales вот стоит в клубе биде которое я не знаю для чего. Я подхожу и спрашиваю - что это такое? Я бы разбил лицо если бы мне начали перечислять задачи которые можно при помощи него реализовать. Вот Вы у меня такое же сейчас чувство вызвали. Я же специально написал что обращение к людям которые с ним непосредственно работают, а не клюдям которые считаю мачалку кошкой."
"735340","Вам надо решение именно на ява? Это проще на нормальном языке типа перла сделать, одной строчкой."
"737411","@Pavel - Я застыдился и покраснел."
"742041","@Nofate как вас еще поставили модератором не понимаю. Если вы читать и понимать сути не в состоянии? Задача была придумана не мной во первых, а умными людьми! и читать нужно внимательно, а не смотреть то что пишут другие ."
"744781","Сделать за вас? Спасибо, нет!"
"746117","Откройте любой учебник по js для начинающих - и прочитайте главы про массивы и объекты."
"746486","Использовать Steam API, очевидно."
"748776","Конечно есть. Сверстать и запрограммировать самостоятельно."
"753069","нужно ещё больше if-ов, чтобы наверняка"
"767224","Эта магия называется: Многомерные массивы"
"775230","А минус вам за кодинг стаил"
"779442","да непатриотично как-то. Надо например `$переменная_с_анонимной_функцией_засирает_сука_память`."
"727791","Кроме первого комментатора все дегенераты."
"757773","А сколько времени дается на ответ?"
"757824","то что вы пишите как аргумент ""private"" вообще бред"
"759796","Постарайтесь писать более развернутые ответы. Поясните, на чем основано ваше утверждение?"
"761817","Ясно, гуд бай мусор бесполезный"
"763289","до бана 4...3...2...1..."
"764861","Там прямо под проблемой указано решение."
"772998","Это очередная учебная задача, по условиям которой [документацию по QSqlQuery](http://qt-doc.ru/ispolzovanie-komand-sql-v-qt.html) читать нельзя?"
"807043","Будете до старости искать виновного, я вам код давно выложил и ответ к тому же дал, сам задал сам ответил называется, вам всё ещё что то не нравится.
Да ещё минусуете сидите. Стыд."
"817105","задержать мышку чуть дольше?"
"825444","Всегда обожал такие ответы. Если нечего посоветовать - проходите мимо"
"829586","Что пытались, что не получилось?"
"833130","Можно подумать, что вы хоть что-то из перечисленного вами - языка разметки и языков программирования - знаете.:) Думаю, что не ошибусь, если скажу, что вы совершенно ничего не знаете.:)"
"840369","@УткаУчитсяУму, хорошее было время, мне был один год: ни проблем, ни обязательств..."
"841069","может все же откатить транзакцию и попытаться снова? Иначе какой смысл был вообще изобретать транзакции?"
"859238","Вы наверное программу для телескопа хабл пишите раз такие астрономические цыфры используете? Это ну ваще выдуманный пример, как например, если я назову Ваше имя тристатриллиардовмиллиардов раз то Вы умрете! то что я теперь черный волшебник или просто запредельно дофигище потрачу время на повторение? сейчас тоже задам время и буду ругаться на всех, ведь это они так медленно разговаривать придумали. Это просто стеб а не вопрос."
"861810","Дело в том, что я знаком с этими понятиями, знаю их различие и как ими пользоваться. Меня интересует, как они устроены в браузере. Вы просите представить, что где-то у меня хранится объект. Так вот я хочу конкретно знать, где этот объект находится. В этом и заключается суть моего вопроса."
"869028","@defaultlocale ТС оказывается вопрос упёр :) Ну, понятно. То-то я думаю, где-то видел уже подобное."
"875714","Бесят  дауны, которые минусуют вопрос. Что в нем нн так. Дебилы долбанные. Главное ни одного ответа."
"893362","Данный вопрос следует закрыть, потому что вопрос из области школьной тригонометрии, а не программирования."
"897557","@vp_arth, А как по вашему документация Java oracle работает? тоже папки создают и файлы пихают туда? по 1000000 штук. Не тормозит ведь ничего. А знаешь почему у них не тормозит?

Потому что они опытные разработчики чем вы. И всякие тупые идеи с папками и файлами у них в голову не лезут. По насоветуете тут всякой ерунды...Если не знаешь то лучше идите мимо. Не надо мусорить мою тему. Я лучше подожду неделю и кто - нибудь да ответит. 

Моей теме всего пару часов а у нее уже 4 минуса, щяс еще один получу и закроют. Все из - за вас. Сами ничо не знаете и другим советы даете"
"898729","я бы предложил удалить wp"
"918549","@word у вас в том вопросе про плагины, а в этом — про плагины-темы. Выглядит очень похоже. Если это разное — то прямо в этом вопросе напишите пожалуйста, что есть решение для того вопроса, но оно здесь не подходит по такой-то причине."
"924163","Не нужно отвечать на вопросы, которые представляют собой лень человека, который их задаёт! Здесь не сайт фрилансеров, а место, где могут помочь с проблемой, которая не поддаётся человеку. Но человек должен что-то делать, а не искать халявы."
"928758","А где волшебное слово!? Закрыть!"
"941611","Мда, я думал что здесь умные люди сидят. Ладно, видимо гуглить быстрее, чем ждать здесь ответ."
"954415","И это вы называете сложнейшим запросом... Куда катится эта страна?!"
"957287","с помощью форматирования строк"
"960482","Вообще куда катится эта страна?!"
"960882",".exe на шаре, а в шаре игла?"
"966128","А ""не постов"" -  это чёткая формулировка? Все функции есть тут https://developer.wordpress.org/reference/"
"970591","Компилировать научись https://imgur.com/a/P2u94"
"562425","А вот Я - достаточно. Отслеживаете, выводите."
"575129","Ты прости но если ума не хватает то не голосуй а дай другим помочь!!!"
"579775","ООП ради ООП. Так рождается говнокод."
"592084","Забейте Вы на эту винду..."
"624431","Потому что у класса же конструктор что-то ещё делает. Раз не написал, значит не хочешь. Всё логично."
"629911","парсишь число в число? ммм)))"
"635893","@dimitrius нужно установить linux :)"
"636395","мне на минусы конечно поХ но всё же спрошу - за что ?"
"651980","Нужно нанять команду тесторов, они недельку две потестируют."
"661204","Исходник мы угадывать будем?"
"661672","Читайте сразу про Angular 2, он намного проще и логичнее."
"669453","@Mars, в этом и суть юмора: здесь полно однотипных пользователей, которые не хотят разбираться ни в чём, но при этом хотят чего-то от других. Здесь НЕ решают задачи за вас, а отвечают на более существенные вопросы, далеко за пределами тупых лабораторных работ."
"674967","Большое Вам спасибо!"
"680026","@Grundy, пичалька, а я столько раз тебя звал :("
"681396","http://novapizza.ru/blog/"
"683634","@ilyaplot @KoVadim вы просто ленивые задницы))`"
"685629","да, можно воссоздать на css/html"
"686076","Первое утверждение лишь подтверждает общую неспособность QtCreator работать с различными проектами — как была недо-IDE, так и осталась. Второе утверждение весьма спорно."
"690879","1) наймите программиста 2) станьте им."
"693394","@alexolut Ну да интересно же и как я смогу оценить какая из них даст мне наименьшее число коллизий? Ах да... Забыл. Я же должен все знать и уметь раз посмел задать вопрос здесь... Ну извините, что побеспокоил Ваше Величество. Вот только непонятно, если Вам не нравится вопрос, то, как говорится, а не пошли бы Вы... мимо."
"693964","Все проблемму решил. jar битый был. @rjhdby Теория заговора работает."
"704451","Значит архитектору БД нужно по рукам бить за CamelCase  

А вообще для преобразования ключей обходить массив не нужно.  
`$testArray = array_change_key_case($testArray, CASE_LOWER); `"
"708370","@VladD слово везде означает ВВВЕЕЕЗЗЗДДДЕЕЕ"
"720002","Абсолютно с вами согласен. Если считаете, что нужно, то лучше так и сделать."
"726107","Google it! Google it! Google it!"
"728690","че за пидор минус поставил?"
"737216","кроме, как **руками**, ответить нечего."
"741083","http://bit.ly/1XUq5wA - всегда на такие вопросы хочется эту ссылку кидать."
"742019","@VladimirGamalian не стоит пособничать туниядству"
"748537","У Вас только заполнение матрицы, но нет даже попытки решение. Или хотите чтобы за Вас придумали? Решение-то простое, просто пораскинуть веществом надо."
"748605","карочи как би не на том сайте платите епта"
"759340","@Grundy удалю тогда, чтобы такие как вы неучи, которые не знаю js и не могут с сотого раза ответить что такое конструктор, подчерпнули из него что-то новое. нассать тому на голову кто скажет что в этом ответе не раскрыта тема создания конструктора."
"764488","Почему заминусовали?"
"766185","Вам к фрилансерам"
"767228","@Anonim, Мне запрещено применять магию для решения домашних заданий :) Ищите в Google информацию по многомерным динамическим массивам, ее там тьма."
"767730","А я и не говорю что 3ий пример противоречит четвертому! Зачем мне выполнять твой пример? Я и так прекрасно знаю что получится.
""""присвоение по ссылке это почти то же самое что и присвоить"" - неверно"" - конечно не верно это ведь 2 разные операции. Пишите откровенную чушь! Перечитайте вопрос и комментарии те что я вам написал. Ибо далее не имеет смысла общаться"
"768091","не нажимай вне формы"
"588220","Ну так пишите. А когда появится _конкретная проблема_ задавайте вопрос."
"595436","При `echo ($abс-110);` получаем `1.4210854715202E-14`. Т.б. echo округляет хер пойми как и var_dump тоже."
"599216","неправильно указан путь к json-файлу"
"601188","Ребята, пожалуйста"
"603360","С этими `invoke` код получается совсем как на Си. Какой тогда смысл писать на асме %)"
"614491","@SdafsFasafs, сеанс дистанционной отладки? Если лень работать головой -- лучше сменить профессию."
"615842","empty здесь вообще никаким боком."
"622530","Ну что ж вы глупые вопросы задаете... Ведь для него никаких других операционных систем кроме Windows не существует :)"
"624902","Gandon prevet ........"
"626523","Есть готовые библиотеки,которые позволяют это сделать"
"645457","@Dmitriy Simushev Help me!"
"653831","в принципе, если прочитать `setSupportActionBar` и перевести, то смысл сразу станет понятен"
"656203","@kami - отличный вариант!"
"661855","Лучше прочитай главу про эксепшены"
"674823","@Doofy не учите плохому"
"683998","Пометил сообщение *Должен быть закрыт* > *Вопросы с просьбами помочь с отладкой*"
"695193","От меня минус за пропаганду Singleton (да-да, ваш Registry суть Singleton)"
"714663","Ну так попробуйте снести и поставить заново, раз у вас там ещё ничего нет"
"722201","Че за приватный объект? Не понял? Ты этот объект внес в аттрибут и вызвал в JSP, следовательно там он и высветиться, а если чтоб этого небыло, `request.getRequestDispatcher`"
"727231","Отличный ответ! Спасибо! Последнее замечание особенно понравилось!"
"735255","*""Прошу указать путь""* - указал бы, да потрут комментарий :)"
"735355","@Smithson haters gona hate."
"735841","Выложил код и не указал значения переменной params. Банить нужно за такое."
"736591","@Pavel ""Я меняю условие - у тебя две морковки..."" Вам дан прекрасный ответ с демонстрацией работающего кода. Очень надеюсь, что это не Ваш минус, рекомендую принять ответ как правильный и задать другой вопрос."
"742707","Необходимо - используйте."
"746116","*""буду благодарен, если кто-то объяснит, **для чего нужны тут квадратные скобки**""* - OMG"
"747387","@AlexanderKondaurov не используйте пожалуйста свой детектор сарказма, он сломан. Ибо это был вполне себе жирный намёк."
"749010","Я прекрасно знаю, что методы могут возвращать значения и на данный момент меня интересует способ передачи экземпляра без возвращаемого значения функции и если вы не знаете другого способа, то будьте добры перейти к другому интересующему вас вопросу"
"757283","Судя по вашим бесполезным ответам, лучше бы промолчали. Вы то сами ничерта не знаете и повторяете одно и тоже. Бестолку, не знаете, лучше молчите, кто - то другой даст знать."
"761963","Это фишка - взять ответы из комментариев других людей и выдать их за свой ответ?"
"762663","переустанови винду:DDD"
"768229","Ыыыыыыыыыыыыыыы))"
"770015","лучше было ничего не писать"
"779461","а как же  [поискать](http://ru.stackoverflow.com/questions/504578/Не-могу-создать-репозиторий-на-github-через-командную-строку/504800#504800)"
"784555","Может попробуй вторую так же сделать в html..."
"794801","@polsok, удалить одинаковые элементы из списка? Хотя кто знает."
"795052","Не вижу ни одного здравого комментария!"
"807805","https://www.google.ru/search?q=pdf%20to%20html%20online"
"810478","@АлексейШиманский я как раз пью, и меня даже забавляет этот персонаж. Но за конченную шлюху пусть сам подтирает, тем более что у него это неплохо получается, это он уже доказал заметая свои слова."
"822245","""Реализовать иерархию классов"" - это приказ? Но здесь вроде сайт вопросов и ответов, а не приказов... Может, адресом ошиблись?"
"780732","помогите пожалусто срочно"
"783467","сделал так, не работает"
"790560","Спасибо. SO превратился в бюрократическую помойку"
"795674","@NicolasChabanovsky Но, как я говорил, с ограниченными людьми, которые так сильно переживают, что другие получат знания, говорить бесполезно. Остается сожалеть, что в SO принимают на работу таких ограниченных людей. Есть люди, которые дают другим знания, и есть экземпляры, которые сами ничего дать не в состоянии, так еще трясутся от жлобства, что другие получат знания."
"812054","ну как можно чтоне будь придумать"
"822839","Вопрос на вопрос... Идиоты."
"829527","С помощью итератора."
"836254","ахахахахахаха Забылллл, сделал Юрий сориии)))))на тебе в карму +100))))"
"844869","""...На вопрос как это работает тут ответить не получиться так как NLP это целая наука."" - ИМХО, правильнее было написать ""...На вопрос как это работает тут ответить не получиться, так как я не знаю, как оно работает..."". Ну да ладно."
"845269","готовое решение:)"
"856467","Проблема автора не в том что он не знает паттерн, а в том что он не понимает ооп. Если бы он его понимал, то вопроса бы и не было. А Вы давая ответ запутываете создавая впечатление автор мыслит в правильном направлении."
"869069","Ох как вы своих ошибок не хотите признавать. :D"
"869537","@Eva_m, ну ладно js запирать, но стили... Не знаю, трата времени лишь. Это не произведение искусства, а просто заданные цвета и размеры для блоков на страницах."
"881642","В бан тебя, дурак"
"883007","@user1056837 я смотрю кто-то считает себя всезнайкой...ну-ну"
"889023","Просто: Брать файлы, парсить их и выводить результат."
"890827","первая [ссылка](http://cybern.ru/count-sort-java.html)  в [гугле](https://www.google.ru/search?q=%D1%81%D0%BE%D1%80%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0+%D0%BF%D0%BE%D0%B4%D1%81%D1%87%D0%B5%D1%82%D0%BE%D0%BC&rlz=1C1CHBF_enRU732RU732&oq=%D1%81%D0%BE%D1%80%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0+%D0%BF%D0%BE%D0%B4%D1%81%D1%87%D0%B5%D1%82%D0%BE%D0%BC&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8#newwindow=1&q=%D1%81%D0%BE%D1%80%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0+%D0%BF%D0%BE%D0%B4%D1%81%D1%87%D0%B5%D1%82%D0%BE%D0%BC+java&*)"
"891436","А я - полезности Вашего вопроса. Кому он поможет, кроме Вас?"
"894137","Изобразите пантомимой что Вам нужно"
"900085","Какое интересное домашнее задание :)"
"908318","@Vadizar, и кстати только женщина так может себя вести - минусовать ответы\вопросы ;) так что к тебе тоже можно как к женщине обращаться!"
"912394","мне кажеться или тебе не стоит бить програмистом"
"914159","Что Вы понимаете под коэффициентом стабильности?"
"932777","@jfs, хватит флеймить и засорять интернет пустословием. Я поделился многолетним опытом. Если вам нечего сказать, молчите и не отвлекайте людей, которые заинтересованы в эффективной работе, а не лишь бы срач разводить, как некоторые )"
"945988","Возможно, забыли CascadeType.ALL"
"947013","Постарайтесь давать более развернутые ответы"
"954433","Начинающим разработчикам рановато писать свои сервера. По поводу хостинга на данный момент можете не заморачиваться, так как поначалу сервер можно (и нужно) поднять на локальной машине."
"770566","Ты отлично знаешь что твой вопрос не относится к тематике StackOverflow, и научись пользоваться наконец-то гуглом, столько источников есть где про это все написано..."
"770851","помог почему бы и нет)"
"776718","http://php.net/manual/en/function.max.php"
"782433","Здравствуйте. Есть"
"782519","@Arden  Абсолютно все бессмысленно."
